club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Belenenses SAD,Marco Matias,31,Right Winger,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Belenenses SAD,Hervé Koffi,23,Goalkeeper,LOSC Lille,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Belenenses SAD,Imad Faraj,20,Right Winger,LOSC Lille B,"End of loanJan 1, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Belenenses SAD,Show,21,Defensive Midfield,LOSC Lille,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Belenenses SAD,Nuno Pina Nunes,21,Defensive Midfield,Chievo Verona,"End of loanAug 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Darwin Núñez,21,Centre-Forward,UD Almería,£21.60m,in,Summer,21.6,Liga Nos,2020,2020/2021
SL Benfica,Éverton,24,Left Winger,Grêmio,£18.00m,in,Summer,18,Liga Nos,2020,2020/2021
SL Benfica,Pedrinho,22,Right Winger,Corinthians,£16.20m,in,Summer,16.2,Liga Nos,2020,2020/2021
SL Benfica,Luca Waldschmidt,24,Centre-Forward,SC Freiburg,£13.50m,in,Summer,13.5,Liga Nos,2020,2020/2021
SL Benfica,Gilberto,27,Right-Back,Fluminense,£2.70m,in,Summer,2.7,Liga Nos,2020,2020/2021
SL Benfica,Jan Vertonghen,33,Centre-Back,Spurs,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Helton Leite,29,Goalkeeper,Boavista,?,in,Summer,NA,Liga Nos,2020,2020/2021
SL Benfica,Bruno Varela,25,Goalkeeper,Ajax,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Ljubomir Fejsa,31,Defensive Midfield,Alavés,"End of loanJul 20, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Jhonder Cádiz,24,Centre-Forward,Dijon,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Pedro Pereira,22,Right-Back,Bristol City,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Cristian Lema,30,Centre-Back,Newell's,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Alfa Semedo,22,Defensive Midfield,Nottm Forest,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Filip Krovinovic,24,Attacking Midfield,West Brom,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Diogo Gonçalves,23,Right Winger,Famalicão,"End of loanAug 3, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Facundo Ferreyra,29,Centre-Forward,Espanyol,"End of loanJul 20, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Yony González,25,Right Winger,Corinthians,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Ivan Zlobin,23,Goalkeeper,Famalicão,£900Th.,out,Summer,0.9,Liga Nos,2020,2020/2021
SL Benfica,Jhonder Cádiz,25,Centre-Forward,Nashville SC,Loan fee:£450Th.,out,Summer,0.45,Liga Nos,2020,2020/2021
SL Benfica,Yony González,26,Right Winger,LA Galaxy,Loan fee:£378Th.,out,Summer,0.378,Liga Nos,2020,2020/2021
SL Benfica,Bruno Varela,25,Goalkeeper,Vit. Guimarães,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
SL Benfica,Andrija Zivkovic,24,Right Winger,PAOK Salonika,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Reggie Cannon,22,Right-Back,FC Dallas,£2.25m,in,Summer,2.25,Liga Nos,2020,2020/2021
Boavista FC,Adil Rami,34,Centre-Back,Sochi,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Javi García,33,Defensive Midfield,Real Betis,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Yanis Hamache,21,Left-Back,OGC Nice,?,in,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Chidozie Awaziem,23,Centre-Back,FC Porto,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Léo Jardim,25,Goalkeeper,LOSC Lille,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Sebastián Pérez,27,Defensive Midfield,Boca Juniors,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Alejandro Gómez,18,Centre-Back,Atlas U20,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Nuno Santos,21,Attacking Midfield,Benfica B,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Jorge Benguche,24,Centre-Forward,Olimpia,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Show,21,Defensive Midfield,LOSC Lille,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Ricardo Mangas,22,Left-Back,Desportivo Aves,?,in,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Angel Gomes,19,Attacking Midfield,LOSC Lille,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Nathan,19,Right-Back,Vasco U20,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Jeka,22,Centre-Forward,Casa Pia,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Edu Machado,30,Right-Back,Leixões,"End of loanAug 2, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Carraça,27,Right-Back,FC Porto,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Edu Machado,30,Right-Back,Leixões,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Cassiano,31,Centre-Forward,Vizela,?,out,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Yaw Ackah,21,Central Midfield,Kayserispor,?,out,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Lucas Tagliapietra,29,Centre-Back,Portimonense,?,out,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Helton Leite,29,Goalkeeper,Benfica,?,out,Summer,NA,Liga Nos,2020,2020/2021
Boavista FC,Nwankwo Obiora,29,Defensive Midfield,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Mateus,36,Left Winger,Penafiel,-,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Idris Mandiang,35,Defensive Midfield,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Ricardo Costa,39,Centre-Back,Retired,-,out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Fabiano,28,Right-Back,Palmeiras,"End of loanAug 3, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Neris,28,Centre-Back,Barra FC (SC),"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Fernando Cardozo,19,Right Midfield,Olimpia,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Heriberto Tavares,23,Left Winger,Benfica B,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Marlon,23,Left-Back,Fluminense,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Boavista FC,Nikola Stojiljkovic,27,Centre-Forward,Braga,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Abel Ruiz,20,Centre-Forward,FC Barcelona B,£7.20m,in,Summer,7.2,Liga Nos,2020,2020/2021
SC Braga,Lukas Hornicek,18,Goalkeeper,FK Pardubice,£900Th.,in,Summer,0.9,Liga Nos,2020,2020/2021
SC Braga,Nico Gaitán,32,Attacking Midfield,LOSC Lille,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,André Castro,32,Central Midfield,Göztepe,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Guilherme Schettine,24,Centre-Forward,Santa Clara,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Al Musrati,24,Defensive Midfield,Vit. Guimarães,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Iuri Medeiros,26,Right Winger,1.FC Nuremberg,Loan,in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Zé Carlos,22,Right-Back,Leixões,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Braga,Fábio Martins,27,Left Winger,Famalicão,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Alef,25,Defensive Midfield,APOEL Nicosia,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Nikola Stojiljkovic,27,Centre-Forward,Boavista,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Luther Singh,22,Right Winger,Moreirense,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Diogo Figueiras,29,Right-Back,Rio Ave FC,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Lucas Cunha,23,Centre-Back,Estoril,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Pablo Santos,28,Centre-Back,Rubin Kazan,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Xadas,22,Attacking Midfield,Marítimo,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Murilo de Souza,25,Right Winger,Sporting Gijón,"End of loanJul 21, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Trincão,20,Right Winger,FC Barcelona,£27.90m,out,Summer,27.9,Liga Nos,2020,2020/2021
SC Braga,Ahmed Hassan,27,Centre-Forward,Olympiacos,£1.80m,out,Summer,1.8,Liga Nos,2020,2020/2021
SC Braga,Alef,25,Defensive Midfield,Fehérvár,£135Th.,out,Summer,0.135,Liga Nos,2020,2020/2021
SC Braga,Wilson Eduardo,30,Left Winger,Al-Ain FC,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Pedro Amador,21,Left-Back,Moreirense,?,out,Summer,NA,Liga Nos,2020,2020/2021
SC Braga,Luther Singh,23,Right Winger,Paços Ferreira,Loan,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Pablo Santos,28,Centre-Back,Hatayspor,Loan,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Nikola Stojiljkovic,28,Centre-Forward,Farense,?,out,Summer,NA,Liga Nos,2020,2020/2021
SC Braga,Bruno Wilson,23,Centre-Back,CD Tenerife,Loan,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Lucas Cunha,23,Centre-Back,Celta Vigo B,Loan,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Murilo de Souza,25,Right Winger,RCD Mallorca,Loan,out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,João Palhinha,25,Defensive Midfield,Sporting CP,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Wallace,25,Centre-Back,Lazio,"End of loanJul 20, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Braga,Abel Ruiz,20,Centre-Forward,FC Barcelona B,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Ivan Zlobin,23,Goalkeeper,Benfica,£900Th.,in,Summer,0.9,Liga Nos,2020,2020/2021
FC Famalicão,Dani Morer,22,Right-Back,FC Barcelona B,£360Th.,in,Summer,0.36,Liga Nos,2020,2020/2021
FC Famalicão,Joaquín Pereyra,21,Central Midfield,CA Rosario,Loan fee:£90Th.,in,Summer,0.09,Liga Nos,2020,2020/2021
FC Famalicão,Henrique Trevisan,23,Centre-Back,Ponte Preta,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Andrija Lukovic,25,Central Midfield,Without Club,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Calvin Verdonk,23,Left-Back,Feyenoord,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Carlos Valenzuela,23,Right Winger,Barracas C.,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Jhonata Robert,20,Left Winger,Grêmio B,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Srdjan Babic,24,Centre-Back,Red Star,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Bruno Jordão,21,Central Midfield,Wolves,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Leonardo Campana,20,Centre-Forward,Wolves,Loan,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Rubén Del Campo,20,Centre-Forward,Famalicão U23,-,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Ryan Teague,18,Defensive Midfield,Famalicão U23,-,in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Luís Rocha,33,Centre-Back,Farense,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Hugo Gomes,25,Centre-Back,Varzim,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Pedro Gonçalves,22,Central Midfield,Sporting CP,£5.85m,out,Summer,5.85,Liga Nos,2020,2020/2021
FC Famalicão,Rafael Defendi,36,Goalkeeper,Farense,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Luís Rocha,33,Centre-Back,Chaves,?,out,Summer,NA,Liga Nos,2020,2020/2021
FC Famalicão,Thibang Phete,26,Defensive Midfield,Belenenses SAD,?,out,Summer,NA,Liga Nos,2020,2020/2021
FC Famalicão,Hugo Gomes,25,Centre-Back,Estoril,?,out,Summer,NA,Liga Nos,2020,2020/2021
FC Famalicão,Fábio Martins,27,Left Winger,Braga,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Racine Coly,24,Left-Back,OGC Nice,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Roderick Miranda,29,Centre-Back,Wolves,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Vaná Alves,29,Goalkeeper,FC Porto,"End of loanJul 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Uros Racic,22,Central Midfield,Valencia,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Nicolás Schiappacasse,21,Left Winger,Atl. Madrid B,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Josh Tymon,20,Left-Back,Stoke City,"End of loanDec 31, 2019",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Nehuén Pérez,20,Centre-Back,Atlético Madrid,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Álex Centelles,20,Left-Back,Valencia,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Diogo Gonçalves,23,Right Winger,Benfica,"End of loanAug 3, 2020",out,Summer,0,Liga Nos,2020,2020/2021
FC Famalicão,Ibrahim Cissé,21,Centre-Back,OGC Nice B,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Eduardo Mancha,24,Centre-Back,Machine Sazi,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Rafael Defendi,36,Goalkeeper,Famalicão,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Claudio Falcão,26,Defensive Midfield,Desportivo Aves,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,César Martins,27,Centre-Back,Santa Clara,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Amine Oudrhiri,27,Central Midfield,Leixões,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Madi Queta,21,Second Striker,FC Porto B,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Nikola Stojiljkovic,28,Centre-Forward,Braga,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Brian Mansilla,23,Centre-Forward,Racing Club II,Loan,in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Alex Pinto,22,Right-Back,Benfica B,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Pedro Henrique,23,Centre-Forward,Benfica B,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Ricardo Velho,21,Goalkeeper,Braga B,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Abner,24,Left-Back,PSTC,?,in,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Ângelo,20,Right Winger,Louletano,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Pedro Simões,21,Central Midfield,Esp. Lagos,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Mihlali Mayambela,23,Right Winger,Bnei Yehuda,"End of loanJul 31, 2020",in,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Fabrício Simões,35,Centre-Forward,Feirense,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Daniel Fernandes,36,Goalkeeper,Tarxien,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Christian Irobiso,27,Centre-Forward,Varzim,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,André Vieira,27,Central Midfield,Varzim,?,out,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Rafa Vieira,27,Centre-Back,Coimbra,?,out,Summer,NA,Liga Nos,2020,2020/2021
SC Farense,Miguel Carvalho,24,Goalkeeper,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,David Sualehe,23,Left-Back,Guimarães B,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Matheus Silva,22,Right-Back,EC Bahia,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Luís Rocha,33,Centre-Back,Famalicão,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
SC Farense,Arnold Issoko,28,Right Winger,SM Caen,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Guilherme Mantuan,23,Central Midfield,Corinthians,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Antoine Leautey,24,Left Midfield,Chamois Niort,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Joao Talocha,30,Left-Back,Riga,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Tim Hall,23,Centre-Back,Karpaty,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Leandrinho,23,Attacking Midfield,Botafogo,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Miullen,22,Centre-Forward,Londrina-PR,?,in,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Lucas Mineiro,24,Defensive Midfield,Chapecoense,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Daniel Fuzato,23,Goalkeeper,AS Roma,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Joel Pereira,23,Right-Back,Omonia Nikosia,?,in,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Souleymane Aw,21,Left-Back,AS Béziers,?,in,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Boubacar Hanne,21,Second Striker,Wolves U23,?,in,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Kanya Fujimoto,21,Right Midfield,Tokyo Verdy,Loan,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Erick,22,Right Winger,Náutico,"End of loanAug 2, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Edwin Banguera,24,Left-Back,Covilhã,-,in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Manuel Lopes,20,Centre-Back,Leça,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Juan Villa,20,Attacking Midfield,Fafe,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Romário Baldé,23,Right Winger,Leixões,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Leo Cordeiro,24,Attacking Midfield,Lus. Lourosa,"End of loanAug 2, 2020",in,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Arthur Henrique,26,Left-Back,Ferroviária,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Rúben Ribeiro,33,Left Winger,Hatayspor,Free transfer,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Edwin Banguera,24,Left-Back,Covilhã,?,out,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Leo Cordeiro,24,Attacking Midfield,Vilafranquense,?,out,Summer,NA,Liga Nos,2020,2020/2021
Gil Vicente FC,Joel Pereira,24,Right-Back,Omonia Nikosia,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Lucas Mineiro,25,Defensive Midfield,Chapecoense,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Manuel Lopes,20,Centre-Back,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Erick,22,Right Winger,Braga B,"End of loanAug 2, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,William Soares,31,Defensive Midfield,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Wellington Luís,25,Goalkeeper,Without Club,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Fernando Fonseca,23,Right-Back,Paços Ferreira,-,out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Alex Pinto,21,Right-Back,Benfica B,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Bruno,26,Goalkeeper,Náutico,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Bozhidar Kraev,23,Attacking Midfield,FC Midtjylland,"End of loanJul 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Zakaria Naidji,25,Centre-Forward,Paradou AC,"End of loanJun 30, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Yves Baraye,28,Left Winger,Parma,"End of loanAug 31, 2020",out,Summer,0,Liga Nos,2020,2020/2021
Gil Vicente FC,Sandro Lima,29,Centre-Forward,Anápolis-GO,"End of loanJul 28, 2020",out,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Nuno Cardoso,19,Attacking Midfield,Sporting U19,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Rafik Guitane,21,Attacking Midfield,Stade Rennais,Loan,in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Rúben Macedo,24,Left Winger,Desportivo Aves,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Marcelo Hermes,25,Left-Back,Cruzeiro,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Jean,25,Defensive Midfield,Corinthians,Free transfer,in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Francois-Xavier Fumu Tamuzo,25,Right Winger,AS Béziers,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Joel Tagueu,26,Centre-Forward,Cruzeiro,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Caio Secco,29,Goalkeeper,Feirense,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Ali Alipour,24,Centre-Forward,Persepolis,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Cláudio Winck,26,Right-Back,Vasco da Gama,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Diego Gomes,25,Defensive Midfield,Aimoré-RS,?,in,Summer,NA,Liga Nos,2020,2020/2021
CS Marítimo,Jean Cleber,30,Central Midfield,CSA,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,João Gamboa,23,Defensive Midfield,Chaves,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Fabrício Baiano,28,Defensive Midfield,Genclerbirligi,"End of loanAug 3, 2020",in,Summer,0,Liga Nos,2020,2020/2021
CS Marítimo,Lucas Áfrico,25,Centre-Back,Estoril,"End of loanJun 30, 2020",in,Summer,0,Liga Nos,2020,2020/2021
